Rk,I,Player,Split,Year,G,PA,GS,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GDP,HBP,SH,SF,IBB,ROE,BAbip,tOPS+,sOPS+
769,,Luis Gonzalez\gonzalu03,vs LHP,2021,1,2,,1,,0,0,0,0,0,0,0,1,0,0,0.5,0,0.5,0,0,0,0,0,0,0,0,10,56
770,,Zack Greinke\greinza01,vs LHP,2021,1,2,,2,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,-100
771,,Robert Gsellman\gsellro01,vs LHP,2021,2,2,,1,,0,0,0,0,0,0,0,1,1,0,0.5,0,0.5,0,0,0,0,0,0,0,,,56
772,,Matt Harvey\harvema01,vs LHP,2021,1,2,,1,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,,,-100
773,,Andrew Heaney\heanean01,vs LHP,2021,1,2,,1,1,1,0,0,0,0,0,0,1,0,1,1,1,2,1,0,0,0,0,0,0,1,400,453
774,,Jeff Hoffman\hoffmje02,vs LHP,2021,2,2,,2,1,1,0,0,0,1,0,0,0,0,0.5,0.5,0.5,1,1,0,0,0,0,0,0,0.5,652,177
775,,Jordan Holloway\hollojo01,vs LHP,2021,2,2,,2,,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,,-100,-100
776,,Griffin Jax\jaxgr01,vs LHP,2021,1,2,,2,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,-100
777,,Jakob Junis\junisja01,vs LHP,2021,1,2,,1,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,,,-100
778,,Scott Kazmir\kazmisc01,vs LHP,2021,1,2,,2,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,-100
779,,Wade LeBlanc\leblawa01,vs LHP,2021,1,2,,2,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,-100
780,,Jose Lobaton\lobatjo01,vs LHP,2021,2,2,,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,-100
781,,Sammy Long\longsa01,vs LHP,2021,2,2,,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,-100
782,,Sean Manaea\manaese01,vs LHP,2021,1,2,,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-100,-100
783,,Darren McCaughan\mccauda01,vs LHP,2021,1,2,,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,-100
784,,John Means\meansjo01,vs LHP,2021,1,2,,2,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-100,-100
785,,Mike Minor\minormi01,vs LHP,2021,1,2,,2,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,-100
786,,Frankie Montas\montafr02,vs LHP,2021,1,2,,2,,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,,,-100
787,,Sean Nolin\nolinse01,vs LHP,2021,2,2,,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,-100
788,,Steven Okert\okertst01,vs LHP,2021,2,2,,2,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,,-100
789,,Wily Peralta\peralwi01,vs LHP,2021,1,2,,1,,0,0,0,0,0,0,0,1,0,0,0.5,0,0.5,0,0,0,0,0,0,0,0,,56
790,,Evan Phillips\phillev01,vs LHP,2021,2,2,,2,,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,,,-100
791,,Daniel Ponce de Leon\ponceda01,vs LHP,2021,1,2,,2,,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,,,-100
792,,Zach Pop\popza01,vs LHP,2021,2,2,,1,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,,,-100
793,,Robbie Ray\rayro02,vs LHP,2021,1,2,,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,-100
794,,Jefry Rodriguez\rodrije01,vs LHP,2021,2,2,,2,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,-100
795,,Hyun Jin Ryu\ryuhy01,vs LHP,2021,1,2,,2,,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,,,-100
796,,Justus Sheffield\sheffju01,vs LHP,2021,1,2,,2,,1,0,0,0,0,0,0,0,1,0.5,0.5,0.5,1,1,0,0,0,0,0,0,1,100,177
797,,Tarik Skubal\skubata01,vs LHP,2021,1,2,,2,,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,,,-100
798,,Craig Stammen\stammcr01,vs LHP,2021,2,2,,1,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,,-100,-100
799,,Justin Steele\steelju01,vs LHP,2021,2,2,,2,,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,,-100,-100
800,,Robert Stock\stockro01,vs LHP,2021,2,2,,2,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,-100
801,,Ross Stripling\stripro01,vs LHP,2021,1,2,,2,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,-100
802,,Brent Suter\suterbr01,vs LHP,2021,2,2,,2,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,-100
803,,Anderson Tejeda\tejedan01,vs LHP,2021,2,2,,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,-100
804,,Josh Tomlin\tomlijo01,vs LHP,2021,2,2,,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-100,-100
805,,Jose Urquidy\urquijo01,vs LHP,2021,1,2,,2,,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,,-100,-100
806,,Alex Vesia\vesiaal01,vs LHP,2021,2,2,,1,,0,0,0,0,0,0,0,1,1,0,0.5,0,0.5,0,0,0,0,0,0,0,,,56
807,,Luke Weaver\weavelu01,vs LHP,2021,1,2,,1,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,,-100,-100
808,,Alex Wood\woodal02,vs LHP,2021,2,2,,1,,0,0,0,0,0,0,0,1,1,0,0.5,0,0.5,0,0,0,0,0,0,0,,,56
809,,Cory Abbott\abbotco01,vs LHP,2021,1,1,,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,-100
810,,Joan Adon\adonjo01,vs LHP,2021,1,1,,1,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,-100
811,,Chase Anderson\anderch01,vs LHP,2021,1,1,,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,-100
812,,Caleb Baragar\baragca01,vs LHP,2021,1,1,,1,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,-100
813,,Luis Barrera\barrelu01,vs LHP,2021,1,1,,1,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,-100,-100
814,,David Bednar\bednada01,vs LHP,2021,1,1,,1,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,-100
815,,Anthony Bender\bendean01,vs LHP,2021,1,1,,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,-100
816,,Alec Bettinger\bettial01,vs LHP,2021,1,1,,1,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,-100
817,,Phil Bickford\bickfph01,vs LHP,2021,1,1,,1,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,-100,-100
818,,Richard Bleier\bleieri01,vs LHP,2021,1,1,,0,,0,0,0,0,0,0,0,0,0,,,,,0,0,0,1,0,0,0,,,
819,,Matthew Boyd\boydma01,vs LHP,2021,1,1,,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,-100
820,,Steven Brault\braulst01,vs LHP,2021,1,1,,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,-100
821,,Rex Brothers\brothre01,vs LHP,2021,1,1,,1,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,-100
822,,Dylan Bundy\bundydy01,vs LHP,2021,1,1,,1,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,-100,-100
823,,Ryan Castellani\castery01,vs LHP,2021,1,1,,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,-100
824,,Jesse Chavez\chaveje01,vs LHP,2021,1,1,,1,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,-100
825,,Alex Cobb\cobbal01,vs LHP,2021,1,1,,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,-100
826,,Sam Coonrod\coonrsa01,vs LHP,2021,1,1,,1,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,-100
827,,Hans Crouse\crousha01,vs LHP,2021,1,1,,1,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,-100
828,,Ross Detwiler\detwiro01,vs LHP,2021,1,1,,1,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,-100,-100
829,,Justin Dunn\dunnju01,vs LHP,2021,1,1,,1,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,-100,-100
830,,Scott Effross\effrosc01,vs LHP,2021,1,1,,0,,0,0,0,0,1,0,0,0,0,,0,,,0,0,0,0,1,0,0,0,,
831,,Nathan Eovaldi\eovalna01,vs LHP,2021,1,1,,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,-100
832,,Mario Feliciano\felicma01,vs LHP,2021,1,1,,0,,0,0,0,0,0,0,0,1,0,,1,,,0,0,0,0,0,0,0,,,
833,,Junior Fernandez\fernaju01,vs LHP,2021,1,1,,1,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,-100
834,,Derek Fisher\fishede01,vs LHP,2021,1,1,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,-100
835,,Josh Fleming\flemijo01,vs LHP,2021,1,1,,1,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,-100
836,,Carson Fulmer\fulmeca01,vs LHP,2021,1,1,,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,-100
837,,Jarlin Garcia\garcija04,vs LHP,2021,1,1,,1,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,-100
838,,Ashton Goudeau\goudeas01,vs LHP,2021,1,1,,1,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,-100,-100
839,,Javy Guerra\guerrja01,vs LHP,2021,1,1,,1,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,-100
840,,Taylor Gushue\gushuta01,vs LHP,2021,1,1,,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,-100
841,,Ryne Harper\harpery01,vs LHP,2021,1,1,,1,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,-100
842,,Heath Hembree\hembrhe01,vs LHP,2021,1,1,,1,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,-100
843,,Spencer Howard\howarsp01,vs LHP,2021,1,1,,1,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,-100,-100
844,,Jared Hoying\hoyinja01,vs LHP,2021,1,1,,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,-100
845,,Dakota Hudson\hudsoda02,vs LHP,2021,1,1,,0,,0,0,0,0,0,0,0,1,0,,1,,,0,0,0,0,0,0,0,,,
846,,Tommy Hunter\hunteto02,vs LHP,2021,1,1,,1,1,1,0,0,0,0,0,0,0,0,1,1,1,2,1,0,0,0,0,0,0,1,100,453
847,,Scott Hurst\hurstsc01,vs LHP,2021,1,1,,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,-100
848,,Jake Jewell\jewelja01,vs LHP,2021,1,1,,1,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,-100
849,,Sean Kazmar Jr.\kazmase01,vs LHP,2021,1,1,,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,-100
850,,Joe Kelly\kellyjo05,vs LHP,2021,1,1,,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,-100
851,,Chad Kuhl\kuhlch01,vs LHP,2021,1,1,,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,-100
852,,Tyler Ladendorf\ladenty01,vs LHP,2021,1,1,,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,-100
853,,Peter Lambert\lambepe01,vs LHP,2021,1,1,,1,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,-100
854,,Dinelson Lamet\lametdi01,vs LHP,2021,1,1,,1,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,-100
855,,Michael Lorenzen\lorenmi01,vs LHP,2021,1,1,,1,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,-100
856,,Joey Lucchesi\lucchjo01,vs LHP,2021,1,1,,1,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,-100
857,,Luis Madero\maderlu01,vs LHP,2021,1,1,,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,-100
858,,Kyle McGowin\mcgowky01,vs LHP,2021,1,1,,1,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,-100
859,,Humberto Mejia\mejiahu01,vs LHP,2021,1,1,,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,-100
860,,Shelby Miller\millesh01,vs LHP,2021,1,1,,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,-100
861,,Tommy Nance\nanceto01,vs LHP,2021,1,1,,1,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,-100
862,,Packy Naughton\naughpa01,vs LHP,2021,1,1,,1,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,-100
863,,Nick Neidert\neideni01,vs LHP,2021,1,1,,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,-100
864,,Jimmy Nelson\nelsoji02,vs LHP,2021,1,1,,1,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,-100
865,,Sean Newcomb\newcose01,vs LHP,2021,1,1,,0,,0,0,0,0,0,0,0,0,0,,,,,0,0,0,1,0,0,0,,,
866,,Stephen Nogosek\nogosst01,vs LHP,2021,1,1,,1,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,-100
867,,Joseph Odom\odomjo01,vs LHP,2021,1,1,,1,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,-100
868,,Corey Oswalt\oswalco01,vs LHP,2021,1,1,,0,,0,0,0,0,0,0,0,0,0,,,,,0,0,0,1,0,0,0,,,
869,,Emilio Pagan\paganem01,vs LHP,2021,1,1,,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,-100
870,,Tyler Payne\paynety01,vs LHP,2021,1,1,,1,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,-100
871,,Sean Poppen\poppese01,vs LHP,2021,1,1,,1,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,-100
872,,Cody Poteet\poteeco01,vs LHP,2021,1,1,,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,-100
873,,Jose Quintana\quintjo01,vs LHP,2021,1,1,,0,,0,0,0,0,0,0,0,1,0,,1,,,0,0,0,0,0,0,0,,,
874,,Colin Rea\reaco01,vs LHP,2021,1,1,,1,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,-100
875,,Sean Reid-Foley\reidfse01,vs LHP,2021,1,1,,0,,0,0,0,0,0,0,0,1,0,,1,,,0,0,0,0,0,0,0,,,
876,,JT Riddle\riddljt01,vs LHP,2021,1,1,,1,,1,0,0,0,0,0,0,0,0,1,1,1,2,1,0,0,0,0,0,0,1,501,453
877,,Sal Romano\romansa01,vs LHP,2021,1,1,,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,-100
878,,Ali Sanchez\sanchal04,vs LHP,2021,1,1,,1,,1,1,0,0,0,0,0,0,0,1,1,2,3,2,0,0,0,0,0,0,1,300,695
879,,Patrick Sandoval\sandopa02,vs LHP,2021,1,1,,1,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,-100,-100
880,,Reiver Sanmartin\sanmare01,vs LHP,2021,1,1,,1,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,-100
881,,Tony Santillan\santito01,vs LHP,2021,1,1,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,-100
882,,Sam Selman\selmasa01,vs LHP,2021,1,1,,1,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,-100
883,,Lucas Sims\simslu01,vs LHP,2021,1,1,,1,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,-100
884,,Stephen Strasburg\strasst01,vs LHP,2021,1,1,,1,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,-100,-100
885,,Chris Stratton\stratch01,vs LHP,2021,1,1,,1,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,-100
886,,Hunter Strickland\strichu01,vs LHP,2021,1,1,,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,-100
887,,Wander Suero\suerowa01,vs LHP,2021,1,1,,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,-100
888,,Wilfredo Tovar\tovarwi01,vs LHP,2021,1,1,,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,-100
889,,Nick Tropeano\tropeni01,vs LHP,2021,1,1,,1,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,-100
890,,Edwin Uceta\ucetaed01,vs LHP,2021,1,1,,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,-100
891,,Duane Underwood Jr.\underdu01,vs LHP,2021,1,1,,1,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,-100
892,,Austin Voth\vothau01,vs LHP,2021,1,1,,1,1,1,0,0,0,0,0,0,0,0,1,1,1,2,1,0,0,0,0,0,0,1,250,453
893,,Jake Woodford\woodfja01,vs LHP,2021,1,1,,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,-100
894,,Jordan Zimmermann\zimmejo02,vs LHP,2021,1,1,,1,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,-100
895,,Kenta Maeda\maedake01,vs LHP,2021,,,,,1,,,,,,0,0,,,,,,,,,,,,,,,,
896,,Corey Ray\rayco01,vs LHP,2021,,,,,1,,,,,,0,0,,,,,,,,,,,,,,,,
